"98年02月13日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","38,677,000","984,429,000","11,986","2.68",
"食品工業            ","31,238,000","585,961,000","10,179","11.88",
"塑膠工業            ","42,358,000","871,061,000","12,123","2.39",
"紡織纖維            ","17,204,000","217,818,000","5,117","6.37",
"電機機械            ","20,020,000","278,192,000","6,609","0.85",
"電器電纜            ","13,556,000","86,707,000","2,944","0.58",
"化學生技醫療        ","46,284,000","1,372,647,000","16,112","0.69",
"玻璃陶瓷            ","2,935,000","33,037,000","1,269","0.39",
"造紙工業            ","7,630,000","57,890,000","1,747","1.01",
"鋼鐵工業            ","71,360,000","1,403,166,000","20,160","1.31",
"橡膠工業            ","42,432,000","1,037,274,000","13,555","4.07",
"汽車工業            ","28,772,000","300,047,000","6,250","1.71",
"電子工業            ","2,074,983,000","56,025,169,000","546,862","5.84",
"建材營造            ","41,504,000","555,349,000","12,792","2.63",
"航運業              ","132,944,000","2,418,115,000","34,436","1.39",
"觀光事業            ","6,009,000","256,648,000","2,503","0.97",
"金融保險            ","470,003,000","5,799,206,000","73,102","15.05",
"貿易百貨            ","29,664,000","552,680,000","8,226","1.24",
"其他                ","40,677,000","789,469,000","12,842","1.58",
"化學工業            ","40,731,000","1,241,232,000","13,285","0.90",
"生技醫療            ","5,553,000","131,415,000","2,827","-0.02",
"油電燃氣            ","5,049,000","237,812,000","1,757","0.83",
"半導體              ","632,195,000","17,785,130,000","154,646","1.46",
"電腦及週邊設備      ","370,186,000","9,943,895,000","108,509","2.21",
"光電                ","537,639,000","9,918,740,000","117,694","1.27",
"通信網路            ","157,230,000","8,592,402,000","54,057","1.98",
"電子零組件          ","232,947,000","4,513,797,000","60,685","1.67",
"電子通路            ","44,852,000","1,128,108,000","15,201","2.17",
"資訊服務            ","1,087,000","49,669,000","595","0.90",
"其他電子            ","98,847,000","4,093,428,000","35,475","0.98",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

